date,zcta,at_least_one_dose,fully_vaccinated
2021-02-09,90804,3086,1032
2021-02-16,90804,3619,1547
2021-02-23,90804,4228,2223
2021-03-02,90804,5237,2635
2021-03-09,90804,6651,3047
2021-03-16,90804,8118,3807
2021-03-23,90804,9384,4651
2021-03-30,90804,10648,5802
2021-01-12,90805,1737,322
2021-01-19,90805,2693,576
2021-01-26,90805,4122,827
2021-02-02,90805,5562,1269
2021-02-09,90805,6711,1984
2021-02-16,90805,8101,3198
2021-02-23,90805,9371,4585
2021-03-02,90805,11392,5554
2021-03-09,90805,13996,6725
2021-03-16,90805,17076,8503
2021-03-23,90805,19983,10306
2021-03-30,90805,22786,12446
2021-01-12,90806,1053,236
2021-01-19,90806,1675,420
2021-01-26,90806,2552,617
2021-02-02,90806,3479,784
2021-02-09,90806,4052,1187
2021-02-16,90806,4787,1964
2021-02-23,90806,5486,2899
2021-03-02,90806,6489,3446
2021-03-09,90806,7840,4023
2021-03-16,90806,9284,4971
2021-03-23,90806,10573,5830
2021-03-30,90806,11867,6913
2021-01-05,90807,880,17
2021-01-12,90807,1479,321
2021-01-19,90807,2224,525
2021-01-26,90807,3395,756
2021-02-02,90807,4539,1141
2021-02-09,90807,5219,1583
2021-02-16,90807,5974,2516
2021-02-23,90807,6863,3761
2021-03-02,90807,8100,4478
2021-03-09,90807,9463,5105
2021-03-16,90807,10967,6274
2021-03-23,90807,12205,7334
2021-03-30,90807,13564,8625
2021-01-05,90808,931,16
2021-01-12,90808,1358,382
2021-01-19,90808,2314,615
2021-01-26,90808,4096,784
2021-02-02,90808,5611,989
2021-02-09,90808,6501,1474
2021-02-16,90808,7513,2769
2021-02-23,90808,8758,4479
2021-03-02,90808,10393,5579
2021-03-09,90808,12025,6390
2021-03-16,90808,13858,7952
2021-03-23,90808,15315,9207
2021-03-30,90808,16941,10816
2021-01-12,90810,1123,208
2021-01-19,90810,1681,403
2021-01-26,90810,2495,593
2021-02-02,90810,3193,836
2021-02-09,90810,3932,1265
2021-02-16,90810,4720,1896
2021-02-23,90810,5368,2707
2021-03-02,90810,6338,3328
2021-03-09,90810,7616,3957
2021-03-16,90810,8900,4944
2021-03-23,90810,10133,5815
2021-03-30,90810,11333,6781
2021-01-12,90813,754,129
2021-01-19,90813,1443,241
2021-01-26,90813,2101,356
2021-02-02,90813,2901,534
2021-02-09,90813,3434,1036
2021-02-16,90813,4022,1587
2021-02-23,90813,4642,2371
2021-03-02,90813,5634,2832
2021-03-09,90813,6984,3361
2021-03-16,90813,8620,4217
2021-03-23,90813,10023,5060
2021-03-30,90813,11462,6225
2021-01-12,90814,720,191
2021-01-19,90814,1194,283
2021-01-26,90814,1834,410
2021-02-02,90814,2371,526
2021-02-09,90814,2712,752
2021-02-16,90814,3148,1315
2021-02-23,90814,3623,1920
2021-03-02,90814,4416,2358
2021-03-09,90814,5261,2678
2021-03-16,90814,6188,3283
2021-03-23,90814,6933,3922
2021-03-30,90814,7820,4775
2021-01-05,90815,959,15
2021-01-12,90815,1445,372
2021-01-19,90815,2560,601
2021-01-26,90815,4179,763
2021-02-02,90815,5565,1006
2021-02-09,90815,6494,1620
2021-02-16,90815,7527,2946
2021-02-23,90815,8701,4525
2021-03-02,90815,10364,5550
2021-03-09,90815,12194,6377
2021-03-16,90815,14433,7839
2021-03-23,90815,16115,9212
2021-03-30,90815,17982,10888
2021-01-05,91001,691,17
2021-01-12,91001,1116,287
2021-01-19,91001,2049,441
2021-01-26,91001,3491,536
2021-02-02,91001,4644,765
2021-02-09,91001,5839,1543
2021-02-16,91001,6551,2393
2021-02-23,91001,7341,3455
2021-03-02,91001,8672,4788
2021-03-09,91001,10214,5869
2021-03-16,91001,11588,6961
2021-03-23,91001,13311,8063
2021-03-30,91001,14845,9556
2021-01-05,91006,890,18
2021-01-12,91006,1486,430
2021-01-19,91006,2182,578
2021-01-26,91006,3457,743
2021-02-02,91006,4658,1052
2021-02-09,91006,5730,1611
2021-02-16,91006,6380,2551
2021-02-23,91006,6968,3575
2021-03-02,91006,8172,4786
2021-03-09,91006,9633,5683
2021-03-16,91006,11171,6547
2021-03-23,91006,12756,7451
2021-03-30,91006,14230,8732
2021-01-05,91007,843,21
2021-01-12,91007,1456,405
2021-01-19,91007,2221,553
2021-01-26,91007,3464,696
2021-02-02,91007,4536,962
2021-02-09,91007,5638,1653
2021-02-16,91007,6309,2482
2021-02-23,91007,6850,3379
2021-03-02,91007,7929,4592
2021-03-09,91007,9268,5545
2021-03-16,91007,10592,6421
2021-03-23,91007,12079,7227
2021-03-30,91007,13601,8467
2021-01-12,91008,51,21
2021-01-19,91008,78,24
2021-01-26,91008,123,30
2021-02-02,91008,179,36
2021-02-09,91008,231,57
2021-02-16,91008,255,90
2021-02-23,91008,292,134
2021-03-02,91008,325,194
2021-03-09,91008,363,230
2021-03-16,91008,412,263
2021-03-23,91008,449,293
2021-03-30,91008,491,335
2021-01-05,91010,749,21
2021-01-12,91010,1289,272
2021-01-19,91010,1915,389
2021-01-26,91010,2836,575
2021-02-02,91010,3556,882
2021-02-09,91010,4258,1493
2021-02-16,91010,4814,2275
2021-02-23,91010,5380,2953
2021-03-02,91010,6103,3628
2021-03-09,91010,7012,4233
2021-03-16,91010,8139,4871
2021-03-23,91010,9227,5577
2021-03-30,91010,10224,6404
2021-01-05,91011,873,32
2021-01-12,91011,1255,466
2021-01-19,91011,1817,617
2021-01-26,91011,3275,773
2021-02-02,91011,4234,940
2021-02-09,91011,4970,1402
2021-02-16,91011,5272,2135
2021-02-23,91011,5625,3140
2021-03-02,91011,6261,4255
2021-03-09,91011,7167,4868
2021-03-16,91011,8001,5356
2021-03-23,91011,8978,5860
2021-03-30,91011,9936,6668
2021-01-05,91016,923,22
2021-01-12,91016,1447,417
2021-01-19,91016,2101,585
2021-01-26,91016,3303,744
2021-02-02,91016,4442,1101
2021-02-09,91016,5490,1601
2021-02-16,91016,6181,2516
2021-02-23,91016,6888,3500
2021-03-02,91016,8240,4629
2021-03-09,91016,9826,5507
2021-03-16,91016,11496,6471
2021-03-23,91016,13177,7488
2021-03-30,91016,14825,8983
2021-01-12,91020,316,51
2021-01-19,91020,468,78
2021-01-26,91020,735,122
2021-02-02,91020,984,230
2021-02-09,91020,1236,350
2021-02-16,91020,1368,503
2021-02-23,91020,1526,744
2021-03-02,91020,1736,1021
2021-03-09,91020,2042,1223
2021-03-16,91020,2346,1452
2021-03-23,91020,2645,1614
2021-03-30,91020,2947,1869
2021-01-12,91024,424,119
2021-01-19,91024,704,163
2021-01-26,91024,1305,229
2021-02-02,91024,1807,322
2021-02-09,91024,2295,538
2021-02-16,91024,2564,891
2021-02-23,91024,2765,1350
2021-03-02,91024,3189,1914
2021-03-09,91024,3713,2320
2021-03-16,91024,4169,2658
2021-03-23,91024,4677,2970
2021-03-30,91024,5129,3441
2021-01-05,91030,873,34
2021-01-12,91030,1265,401
2021-01-19,91030,1853,575
2021-01-26,91030,3120,699
2021-02-02,91030,3978,953
2021-02-09,91030,4678,1347
2021-02-16,91030,5086,2111
2021-02-23,91030,5630,3058
2021-03-02,91030,6707,3983
2021-03-09,91030,8084,4664
2021-03-16,91030,9248,5419
2021-03-23,91030,10566,6281
2021-03-30,91030,11781,7469
2021-01-12,91040,675,117
2021-01-19,91040,1037,178
2021-01-26,91040,1679,261
2021-02-02,91040,2250,397
2021-02-09,91040,2837,803
2021-02-16,91040,3198,1204
2021-02-23,91040,3526,1644
2021-03-02,91040,3966,2280
2021-03-09,91040,4580,2706
2021-03-16,91040,5317,3198
2021-03-23,91040,6060,3555
2021-03-30,91040,6698,4055
2021-01-12,91042,720,128
2021-01-19,91042,1162,193
2021-01-26,91042,1918,277
2021-02-02,91042,2691,410
2021-02-09,91042,3432,834
2021-02-16,91042,3891,1283
2021-02-23,91042,4258,1895
2021-03-02,91042,4892,2733
2021-03-09,91042,5656,3302
2021-03-16,91042,6539,3892
2021-03-23,91042,7501,4346
2021-03-30,91042,8324,5029
2021-02-16,91046,48,11
2021-02-23,91046,55,19
2021-03-02,91046,64,34
2021-03-09,91046,70,42
2021-03-16,91046,81,51
2021-03-23,91046,83,55
2021-03-30,91046,85,63
2021-01-05,91101,549,20
2021-01-12,91101,1123,256
2021-01-19,91101,1767,351
2021-01-26,91101,2446,455
2021-02-02,91101,2982,786
2021-02-09,91101,3461,1374
2021-02-16,91101,3732,1890
2021-02-23,91101,4113,2514
2021-03-02,91101,4730,3105
2021-03-09,91101,5747,3468
2021-03-16,91101,6582,4013
2021-03-23,91101,7552,4530
2021-03-30,91101,8412,5459
2021-01-05,91103,637,12
2021-01-12,91103,1139,203
2021-01-19,91103,1673,298
2021-01-26,91103,2588,398
2021-02-02,91103,3532,730
2021-02-09,91103,4065,1156
2021-02-16,91103,4496,1869
2021-02-23,91103,4910,2909
2021-03-02,91103,5703,3606
2021-03-09,91103,6746,4077
2021-03-16,91103,7843,4728
2021-03-23,91103,9029,5364
2021-03-30,91103,10057,6303
2021-01-05,91104,672,15
2021-01-12,91104,1124,267
2021-01-19,91104,1888,379
2021-01-26,91104,3149,508
2021-02-02,91104,4062,732
2021-02-09,91104,4965,1370
2021-02-16,91104,5663,2149
2021-02-23,91104,6428,3115
2021-03-02,91104,7556,4254
2021-03-09,91104,9028,5087
2021-03-16,91104,10501,6181
2021-03-23,91104,12137,7103
2021-03-30,91104,13726,8446
2021-01-05,91105,465,18
2021-01-12,91105,828,207
2021-01-19,91105,1332,320
2021-01-26,91105,2471,373
2021-02-02,91105,3187,600
2021-02-09,91105,3607,854
2021-02-16,91105,3847,1426
2021-02-23,91105,4210,2376
2021-03-02,91105,4657,3129
2021-03-09,91105,5277,3485
2021-03-16,91105,5881,3980
2021-03-23,91105,6561,4373
2021-03-30,91105,7227,4921
2021-01-05,91106,650,18
2021-01-12,91106,1027,289
2021-01-19,91106,1578,438
2021-01-26,91106,2522,554
2021-02-02,91106,3197,728
2021-02-09,91106,3699,1060
2021-02-16,91106,4065,1733
2021-02-23,91106,4548,2537
2021-03-02,91106,5521,3218
2021-03-09,91106,7062,3658
2021-03-16,91106,8050,4369
2021-03-23,91106,9379,5215
2021-03-30,91106,10524,6501
2021-01-05,91107,974,38
2021-01-12,91107,1450,399
2021-01-19,91107,2423,583
2021-01-26,91107,3973,760
2021-02-02,91107,5208,1024
2021-02-09,91107,6145,1527
2021-02-16,91107,6824,2698
2021-02-23,91107,7660,4047
2021-03-02,91107,8905,5325
2021-03-09,91107,10499,6154
2021-03-16,91107,11986,7373
2021-03-23,91107,13579,8393
2021-03-30,91107,15111,9823
2021-01-05,91108,505,21
2021-01-12,91108,845,261
2021-01-19,91108,1258,341
2021-01-26,91108,2227,432
2021-02-02,91108,2868,578
2021-02-09,91108,3284,885
2021-02-16,91108,3478,1466
2021-02-23,91108,3718,2108
2021-03-02,91108,4127,2816
2021-03-09,91108,4746,3198
2021-03-16,91108,5255,3529
2021-03-23,91108,5884,3852
2021-03-30,91108,6484,4360
2021-01-12,91201,547,110
2021-01-19,91201,876,177
2021-01-26,91201,1461,235
2021-02-02,91201,1939,317
2021-02-09,91201,2554,628
2021-02-16,91201,2912,994
2021-02-23,91201,3259,1389
2021-03-02,91201,3746,2005
2021-03-09,91201,4384,2490
2021-03-16,91201,5043,3042
2021-03-23,91201,5778,3392
2021-03-30,91201,6451,3990
2021-01-12,91202,714,165
2021-01-19,91202,1119,243
2021-01-26,91202,1925,322
2021-02-02,91202,2649,518
2021-02-09,91202,3395,812
2021-02-16,91202,3737,1287
2021-02-23,91202,4125,1896
2021-03-02,91202,4681,2707
2021-03-09,91202,5365,3327
2021-03-16,91202,6063,3887
2021-03-23,91202,6796,4313
2021-03-30,91202,7568,4946
2021-01-12,91203,493,135
2021-01-19,91203,715,203
2021-01-26,91203,1026,267
2021-02-02,91203,1314,351
2021-02-09,91203,1668,538
2021-02-16,91203,1896,738
2021-02-23,91203,2150,976
2021-03-02,91203,2534,1343
2021-03-09,91203,2977,1645
2021-03-16,91203,3489,2021
2021-03-23,91203,3983,2299
2021-03-30,91203,4461,2729
2021-01-12,91204,620,122
2021-01-19,91204,952,184
2021-01-26,91204,1230,252
2021-02-02,91204,1518,406
2021-02-09,91204,1838,657
2021-02-16,91204,2122,903
2021-02-23,91204,2381,1107
2021-03-02,91204,2716,1453
2021-03-09,91204,3174,1717
2021-03-16,91204,3634,2175
2021-03-23,91204,4184,2425
2021-03-30,91204,4752,2840
2021-01-12,91205,1010,225
2021-01-19,91205,1710,336
2021-01-26,91205,2432,442
2021-02-02,91205,3023,687
2021-02-09,91205,4037,1286
2021-02-16,91205,4531,1838
2021-02-23,91205,5026,2363
2021-03-02,91205,5928,3255
2021-03-09,91205,6938,3987
2021-03-16,91205,8046,4810
2021-03-23,91205,9094,5507
2021-03-30,91205,10224,6401
2021-01-12,91206,1205,331
2021-01-19,91206,1867,446
2021-01-26,91206,2982,586
2021-02-02,91206,3962,772
2021-02-09,91206,5049,1295
2021-02-16,91206,5570,1995
2021-02-23,91206,6169,2895
2021-03-02,91206,7055,3987
2021-03-09,91206,8039,4918
2021-03-16,91206,9045,5749
2021-03-23,91206,10201,6450
2021-03-30,91206,11267,7326
2021-01-12,91207,389,106
2021-01-19,91207,664,146
2021-01-26,91207,1224,197
2021-02-02,91207,1660,252
2021-02-09,91207,2128,478
2021-02-16,91207,2333,762
2021-02-23,91207,2554,1185
2021-03-02,91207,2840,1704
2021-03-09,91207,3126,2075
2021-03-16,91207,3481,2407
2021-03-23,91207,3832,2640
2021-03-30,91207,4169,2926
2021-01-05,91208,410,14
2021-01-12,91208,690,195
2021-01-19,91208,1063,268
2021-01-26,91208,1849,351
2021-02-02,91208,2512,459
2021-02-09,91208,3167,780
2021-02-16,91208,3475,1201
2021-02-23,91208,3810,1820
2021-03-02,91208,4261,2605
2021-03-09,91208,4879,3128
2021-03-16,91208,5489,3655
2021-03-23,91208,6141,3979
2021-03-30,91208,6760,4532
2021-01-05,91214,779,17
2021-01-12,91214,1189,312
2021-01-19,91214,1767,471
2021-01-26,91214,3041,636
2021-02-02,91214,4096,850
2021-02-09,91214,5231,1362
2021-02-16,91214,5791,2048
2021-02-23,91214,6387,2962
2021-03-02,91214,7455,4235
2021-03-09,91214,8784,5165
2021-03-16,91214,9972,6017
2021-03-23,91214,11270,6813
2021-03-30,91214,12716,8010
2021-01-12,91301,740,185
2021-01-19,91301,1218,277
2021-01-26,91301,2451,363
2021-02-02,91301,3569,485
2021-02-09,91301,4358,856
2021-02-16,91301,4867,1710
2021-02-23,91301,5275,2803
2021-03-02,91301,6202,3781
2021-03-09,91301,7461,4350
2021-03-16,91301,8446,5073
2021-03-23,91301,9645,5697
2021-03-30,91301,10646,6649
2021-01-05,91302,619,15
2021-01-12,91302,1085,250
2021-01-19,91302,1926,382
2021-01-26,91302,3966,485
2021-02-02,91302,5212,692
2021-02-09,91302,6026,1324
2021-02-16,91302,6518,2838
2021-02-23,91302,7050,4285
2021-03-02,91302,7799,5365
2021-03-09,91302,8902,6015
2021-03-16,91302,9947,6777
2021-03-23,91302,11139,7377
2021-03-30,91302,12024,8297
2021-01-12,91303,671,124
2021-01-19,91303,989,205
2021-01-26,91303,1411,308
2021-02-02,91303,1867,459
2021-02-09,91303,2264,733
2021-02-16,91303,2534,1098
2021-02-23,91303,2824,1524
2021-03-02,91303,3313,1921
2021-03-09,91303,4074,2239
2021-03-16,91303,5161,2707
2021-03-23,91303,6198,3072
2021-03-30,91303,7081,3726
2021-01-05,91304,876,13
2021-01-12,91304,1382,255
2021-01-19,91304,2376,417
2021-01-26,91304,3777,602
2021-02-02,91304,5308,963
2021-02-09,91304,6439,1788
2021-02-16,91304,7119,2976
2021-02-23,91304,7772,4302
2021-03-02,91304,8997,5502
2021-03-09,91304,10681,6365
2021-03-16,91304,12712,7353
2021-03-23,91304,14763,8220
2021-03-30,91304,16396,9748
2021-01-05,91306,879,11
2021-01-12,91306,1420,260
2021-01-19,91306,2153,472
2021-01-26,91306,3282,647
2021-02-02,91306,4521,969
2021-02-09,91306,5513,1627
2021-02-16,91306,6176,2633
2021-02-23,91306,6858,3724
2021-03-02,91306,7989,4751
2021-03-09,91306,9646,5538
2021-03-16,91306,11660,6464
2021-03-23,91306,13567,7255
2021-03-30,91306,15223,8793
2021-01-05,91307,673,12
2021-01-12,91307,1004,241
2021-01-19,91307,1588,344
2021-01-26,91307,2654,484
2021-02-02,91307,3783,684
2021-02-09,91307,4534,1159
2021-02-16,91307,4946,1975
2021-02-23,91307,5425,3049
2021-03-02,91307,6205,3916
2021-03-09,91307,7364,4481
2021-03-16,91307,8545,5132
2021-03-23,91307,9792,5724
2021-03-30,91307,10769,6734
2021-01-05,91311,916,15
2021-01-12,91311,1427,323
2021-01-19,91311,2137,479
2021-01-26,91311,3648,662
2021-02-02,91311,5376,971
2021-02-09,91311,6487,1637
2021-02-16,91311,7128,2856
2021-02-23,91311,7808,4423
2021-03-02,91311,8874,5647
2021-03-09,91311,10347,6411
2021-03-16,91311,12047,7308
2021-03-23,91311,13718,8102
2021-03-30,91311,15031,9480
2021-01-05,91316,610,13
2021-01-12,91316,1185,204
2021-01-19,91316,2103,332
2021-01-26,91316,3697,460
2021-02-02,91316,4792,696
2021-02-09,91316,5661,1414
2021-02-16,91316,6142,2730
2021-02-23,91316,6667,3885
2021-03-02,91316,7487,4875
2021-03-09,91316,8507,5524
2021-03-16,91316,9676,6204
2021-03-23,91316,10989,6852
2021-03-30,91316,11938,7848
2021-01-05,91320,776,11
2021-01-12,91320,1146,308
2021-01-19,91320,1762,484
2021-01-26,91320,2767,605
2021-02-02,91320,3995,805
2021-02-09,91320,5219,1209
2021-02-16,91320,6351,2009
2021-02-23,91320,7431,2969
2021-03-02,91320,9268,4089
2021-03-09,91320,10977,5243
2021-03-16,91320,12351,6674
2021-03-23,91320,14226,7713
2021-03-30,91320,15800,9381
2021-01-05,91321,562,23
2021-01-12,91321,792,225
2021-01-19,91321,1306,319
2021-01-26,91321,2306,442
2021-02-02,91321,3412,620
2021-02-09,91321,4008,1084
2021-02-16,91321,4429,1997
2021-02-23,91321,4837,2911
2021-03-02,91321,5501,3585
2021-03-09,91321,6647,3891
2021-03-16,91321,7629,4404
2021-03-23,91321,8738,4986
2021-03-30,91321,9631,6031
2021-01-05,91324,602,12
2021-01-12,91324,962,229
2021-01-19,91324,1468,352
2021-01-26,91324,2552,476
2021-02-02,91324,3750,669
2021-02-09,91324,4375,1136
2021-02-16,91324,4848,2040
2021-02-23,91324,5279,3084
2021-03-02,91324,5933,3829
2021-03-09,91324,7079,4334
2021-03-16,91324,8311,4911
2021-03-23,91324,9632,5437
2021-03-30,91324,10612,6454
2021-01-05,91325,710,15
2021-01-12,91325,1119,264
2021-01-19,91325,1775,388
2021-01-26,91325,3008,554
2021-02-02,91325,4224,793
2021-02-09,91325,4969,1408
2021-02-16,91325,5428,2378
2021-02-23,91325,5958,3435
2021-03-02,91325,6747,4361
2021-03-09,91325,8096,4881
2021-03-16,91325,9616,5557
2021-03-23,91325,11019,6186
2021-03-30,91325,12108,7395
2021-01-05,91326,1141,27
2021-01-12,91326,1731,424
2021-01-19,91326,2719,671
2021-01-26,91326,4910,956
2021-02-02,91326,6822,1263
2021-02-09,91326,7955,2103
2021-02-16,91326,8700,3838
2021-02-23,91326,9413,5625
2021-03-02,91326,10567,7119
2021-03-09,91326,12210,7916
2021-03-16,91326,13901,8893
2021-03-23,91326,15569,9779
2021-03-30,91326,16924,11280
2021-01-05,91331,1326,21
2021-01-12,91331,2122,363
2021-01-19,91331,3133,591
2021-01-26,91331,4782,929
2021-02-02,91331,6560,1412
2021-02-09,91331,8196,2358
2021-02-16,91331,9512,3608
2021-02-23,91331,10742,4988
2021-03-02,91331,12564,6632
2021-03-09,91331,15508,7851
2021-03-16,91331,18909,9481
2021-03-23,91331,22468,11110
2021-03-30,91331,25882,13709
2021-01-05,91335,1709,16
2021-01-12,91335,2841,405
2021-01-19,91335,4151,665
2021-01-26,91335,5931,972
2021-02-02,91335,7857,1740
2021-02-09,91335,9464,3081
2021-02-16,91335,10507,4709
2021-02-23,91335,11651,6309
2021-03-02,91335,13437,7930
2021-03-09,91335,16075,9185
2021-03-16,91335,19077,10613
2021-03-23,91335,22154,12076
2021-03-30,91335,24874,14457
2021-01-12,91340,626,100
2021-01-19,91340,935,178
2021-01-26,91340,1535,267
2021-02-02,91340,2254,407
2021-02-09,91340,2839,692
2021-02-16,91340,3285,1123
2021-02-23,91340,3713,1671
2021-03-02,91340,4358,2307
2021-03-09,91340,5439,2717
2021-03-16,91340,6763,3379
2021-03-23,91340,8100,3970
2021-03-30,91340,9296,4872
2021-01-05,91342,1766,31
2021-01-12,91342,2790,484
2021-01-19,91342,4075,774
2021-01-26,91342,5975,1109
2021-02-02,91342,7931,1733
2021-02-09,91342,9695,2952
2021-02-16,91342,11002,4534
2021-02-23,91342,12212,6122
2021-03-02,91342,14109,7862
2021-03-09,91342,17168,9129
2021-03-16,91342,20664,10840
2021-03-23,91342,24190,12360
2021-03-30,91342,27549,14931
2021-01-05,91343,1216,19
2021-01-12,91343,1843,389
2021-01-19,91343,2727,648
2021-01-26,91343,4175,911
2021-02-02,91343,5783,1306
2021-02-09,91343,6949,2122
2021-02-16,91343,7679,3252
2021-02-23,91343,8413,4680
2021-03-02,91343,9547,5921
2021-03-09,91343,11516,6759
2021-03-16,91343,13637,7755
2021-03-23,91343,15837,8716
2021-03-30,91343,17665,10404
2021-01-05,91344,1289,15
2021-01-12,91344,2022,427
2021-01-19,91344,3047,695
2021-01-26,91344,5183,998
2021-02-02,91344,7365,1378
2021-02-09,91344,8862,2398
2021-02-16,91344,9800,3963
2021-02-23,91344,10636,5854
2021-03-02,91344,12019,7609
2021-03-09,91344,14099,8650
2021-03-16,91344,16255,9794
2021-03-23,91344,18487,10851
2021-03-30,91344,20343,12754
2021-01-12,91345,663,114
2021-01-19,91345,1058,187
2021-01-26,91345,1564,267
2021-02-02,91345,2144,388
2021-02-09,91345,2628,770
2021-02-16,91345,2930,1205
2021-02-23,91345,3224,1695
2021-03-02,91345,3634,2171
2021-03-09,91345,4323,2459
2021-03-16,91345,5142,2861
2021-03-23,91345,5962,3240
2021-03-30,91345,6649,3829
2021-01-05,91350,1223,63
2021-01-12,91350,1640,547
2021-01-19,91350,2314,786
2021-01-26,91350,3598,999
2021-02-02,91350,4759,1340
2021-02-09,91350,5548,1970
2021-02-16,91350,6083,3163
2021-02-23,91350,6629,4201
2021-03-02,91350,7699,4987
2021-03-09,91350,9436,5362
2021-03-16,91350,10957,6050
2021-03-23,91350,12551,6966
2021-03-30,91350,13768,8614
2021-01-05,91351,641,33
2021-01-12,91351,926,273
2021-01-19,91351,1330,404
2021-01-26,91351,1978,522
2021-02-02,91351,2789,703
2021-02-09,91351,3342,1090
2021-02-16,91351,3731,1697
2021-02-23,91351,4181,2442
2021-03-02,91351,4888,2965
2021-03-09,91351,6086,3254
2021-03-16,91351,7243,3771
2021-03-23,91351,8341,4407
2021-03-30,91351,9283,5528
2021-01-12,91352,1012,166
2021-01-19,91352,1451,263
2021-01-26,91352,2333,462
2021-02-02,91352,3215,666
2021-02-09,91352,4051,1075
2021-02-16,91352,4662,1671
2021-02-23,91352,5249,2371
2021-03-02,91352,6133,3273
2021-03-09,91352,7469,3895
2021-03-16,91352,9053,4706
2021-03-23,91352,10659,5521
2021-03-30,91352,12209,6695
2021-01-05,91354,928,61
2021-01-12,91354,1263,421
2021-01-19,91354,1830,598
2021-01-26,91354,3026,780
2021-02-02,91354,4090,1031
2021-02-09,91354,4630,1586
2021-02-16,91354,5040,2688
2021-02-23,91354,5421,3600
2021-03-02,91354,6272,4285
2021-03-09,91354,7769,4544
2021-03-16,91354,9041,5058
2021-03-23,91354,10443,5727
2021-03-30,91354,11583,7171
2021-01-05,91355,740,48
2021-01-12,91355,1051,364
2021-01-19,91355,1712,479
2021-01-26,91355,3222,629
2021-02-02,91355,4788,828
2021-02-09,91355,5492,1456
2021-02-16,91355,6010,2859
2021-02-23,91355,6411,4173
2021-03-02,91355,7316,5020
2021-03-09,91355,8722,5352
2021-03-16,91355,9911,5984
2021-03-23,91355,11223,6656
2021-03-30,91355,12318,8024
2021-01-05,91356,749,23
2021-01-12,91356,1418,265
2021-01-19,91356,2453,387
2021-01-26,91356,4229,520
2021-02-02,91356,5413,835
2021-02-09,91356,6319,1748
2021-02-16,91356,6893,3220
2021-02-23,91356,7456,4467
2021-03-02,91356,8277,5520
2021-03-09,91356,9291,6196
2021-03-16,91356,10516,6998
2021-03-23,91356,11807,7648
2021-03-30,91356,12794,8633
2021-01-05,91360,1182,12
2021-01-12,91360,1657,309
2021-01-19,91360,2484,587
2021-01-26,91360,3638,1032
2021-02-02,91360,4968,1296
2021-02-09,91360,6250,1874
2021-02-16,91360,7291,2766
2021-02-23,91360,8281,3901
2021-03-02,91360,10077,5048
2021-03-09,91360,11726,6196
2021-03-16,91360,13070,7541
2021-03-23,91360,14600,8678
2021-03-30,91360,15960,10252
2021-01-12,91361,677,170
2021-01-19,91361,1144,252
2021-01-26,91361,2215,318
2021-02-02,91361,3335,427
2021-02-09,91361,4212,779
2021-02-16,91361,4822,1569
2021-02-23,91361,5288,2494
2021-03-02,91361,6043,3482
2021-03-09,91361,6822,4178
2021-03-16,91361,7524,4957
2021-03-23,91361,8377,5487
2021-03-30,91361,9199,6224
2021-01-12,91362,1000,275
2021-01-19,91362,1682,388
2021-01-26,91362,2851,524
2021-02-02,91362,4350,679
2021-02-09,91362,5490,1082
2021-02-16,91362,6512,2040
2021-02-23,91362,7408,3272
2021-03-02,91362,8773,4507
2021-03-09,91362,10159,5507
2021-03-16,91362,11438,6854
2021-03-23,91362,13084,7805
2021-03-30,91362,14574,9108
2021-01-12,91364,931,174
2021-01-19,91364,1747,283
2021-01-26,91364,3060,419
2021-02-02,91364,4273,581
2021-02-09,91364,5278,1278
2021-02-16,91364,5752,2317
2021-02-23,91364,6321,3493
2021-03-02,91364,7127,4576
2021-03-09,91364,8169,5229
2021-03-16,91364,9349,5993
2021-03-23,91364,10600,6644
2021-03-30,91364,11625,7618
2021-01-05,91367,774,16
2021-01-12,91367,1344,279
2021-01-19,91367,2303,443
2021-01-26,91367,4207,598
2021-02-02,91367,5937,871
2021-02-09,91367,7220,1665
2021-02-16,91367,7905,3180
2021-02-23,91367,8661,4773
2021-03-02,91367,9899,6210
2021-03-09,91367,11550,7172
2021-03-16,91367,13265,8256
2021-03-23,91367,15162,9200
2021-03-30,91367,16702,10774
2021-01-12,91377,393,93
2021-01-19,91377,640,153
2021-01-26,91377,1016,202
2021-02-02,91377,1404,269
2021-02-09,91377,1825,423
2021-02-16,91377,2219,768
2021-02-23,91377,2552,1120
2021-03-02,91377,3171,1474
2021-03-09,91377,3849,1825
2021-03-16,91377,4397,2363
2021-03-23,91377,5110,2786
2021-03-30,91377,5759,3402
2021-01-05,91381,616,40
2021-01-12,91381,853,308
2021-01-19,91381,1249,415
2021-01-26,91381,2001,523
2021-02-02,91381,2573,685
2021-02-09,91381,2884,1059
2021-02-16,91381,3140,1705
2021-02-23,91381,3333,2209
2021-03-02,91381,3798,2602
2021-03-09,91381,4697,2822
2021-03-16,91381,5585,3145
2021-03-23,91381,6489,3520
2021-03-30,91381,7231,4353
2021-01-05,91384,473,23
2021-01-12,91384,676,202
2021-01-19,91384,1018,288
2021-01-26,91384,1633,388
2021-02-02,91384,2163,520
2021-02-09,91384,2491,849
2021-02-16,91384,2724,1376
2021-02-23,91384,2964,1872
2021-03-02,91384,3474,2257
2021-03-09,91384,4397,2414
2021-03-16,91384,5239,2709
2021-03-23,91384,6164,3105
2021-03-30,91384,6849,3940
2021-01-05,91387,1017,40
2021-01-12,91387,1478,422
