date,county,confirmed_cases,reported_deaths
2021-08-30,Mendocino,5968,55
2021-08-30,Merced,35957,497
2021-08-30,Modoc,441,5
2021-08-30,Mono,1412,3
2021-08-30,Monterey,45741,539
2021-08-30,Napa,11709,87
2021-08-30,Nevada,7656,82
2021-08-30,Orange,287600,5223
2021-08-30,Placer,31258,319
2021-08-30,Plumas,1037,5
2021-08-30,Riverside,330913,4623
2021-08-30,Sacramento,138061,1847
2021-08-30,San Benito,6749,64
2021-08-30,San Bernardino,328113,5348
2021-08-30,San Diego,337571,3885
2021-08-30,San Francisco,47751,581
2021-08-30,San Joaquin,88192,1528
2021-08-30,San Luis Obispo,25864,280
2021-08-30,San Mateo,49644,554
2021-08-30,Santa Barbara,39776,481
2021-08-30,Santa Clara,135529,1789
2021-08-30,Santa Cruz,18562,210
2021-08-30,Shasta,15938,217
2021-08-30,Sierra,115,0
2021-08-30,Siskiyou,2570,33
2021-08-30,Solano,41486,290
2021-08-30,Sonoma,37764,352
2021-08-30,Stanislaus,67923,1074
2021-08-30,Sutter,12027,136
2021-08-30,Tehama,6300,71
2021-08-30,Trinity,504,3
2021-08-30,Tulare,56375,870
2021-08-30,Tuolumne,5622,74
2021-08-30,Ventura,90902,1082
2021-08-30,Yolo,17413,231
2021-08-30,Yuba,8390,54
2021-08-29,Alameda,109530,1296
2021-08-29,Alpine,92,0
2021-08-29,Amador,4616,53
2021-08-29,Butte,16121,214
2021-08-29,Calaveras,3018,59
2021-08-29,Colusa,2290,16
2021-08-29,Contra Costa,90162,872
2021-08-29,Del Norte,2907,11
2021-08-29,El Dorado,13654,119
2021-08-29,Fresno,117468,1790
2021-08-29,Glenn,2864,20
2021-08-29,Humboldt,7164,52
2021-08-29,Imperial,30449,750
2021-08-29,Inyo,1553,39
2021-08-29,Kern,108989,1389
2021-08-29,Kings,26701,259
2021-08-29,Lake,5475,74
2021-08-29,Lassen,5775,21
2021-08-29,Los Angeles,1350513,25263
2021-08-29,Madera,19042,247
2021-08-29,Marin,16275,240
2021-08-29,Mariposa,750,5
2021-08-29,Mendocino,5912,55
2021-08-29,Merced,35720,497
2021-08-29,Modoc,438,5
2021-08-29,Mono,1406,3
2021-08-29,Monterey,45658,539
2021-08-29,Napa,11678,87
2021-08-29,Nevada,7599,82
2021-08-29,Orange,286986,5223
2021-08-29,Placer,31087,319
2021-08-29,Plumas,1029,5
2021-08-29,Riverside,330056,4623
2021-08-29,Sacramento,137318,1843
2021-08-29,San Benito,6722,64
2021-08-29,San Bernardino,327326,5347
2021-08-29,San Diego,336472,3880
2021-08-29,San Francisco,47621,581
2021-08-29,San Joaquin,87762,1528
2021-08-29,San Luis Obispo,25665,280
2021-08-29,San Mateo,49539,554
2021-08-29,Santa Barbara,39612,481
2021-08-29,Santa Clara,135180,1789
2021-08-29,Santa Cruz,18515,210
2021-08-29,Shasta,15787,217
2021-08-29,Sierra,113,0
2021-08-29,Siskiyou,2525,33
2021-08-29,Solano,41338,290
2021-08-29,Sonoma,37628,352
2021-08-29,Stanislaus,67576,1074
2021-08-29,Sutter,11969,136
2021-08-29,Tehama,6220,71
2021-08-29,Trinity,502,3
2021-08-29,Tulare,56040,870
2021-08-29,Tuolumne,5597,74
2021-08-29,Ventura,90653,1082
2021-08-29,Yolo,17319,231
2021-08-29,Yuba,8326,54
2021-08-28,Alameda,109372,1296
2021-08-28,Alpine,92,0
2021-08-28,Amador,4598,53
2021-08-28,Butte,16063,214
2021-08-28,Calaveras,3010,59
2021-08-28,Colusa,2286,16
2021-08-28,Contra Costa,89948,872
2021-08-28,Del Norte,2881,11
2021-08-28,El Dorado,13615,119
2021-08-28,Fresno,117265,1792
2021-08-28,Glenn,2856,20
2021-08-28,Humboldt,7129,52
2021-08-28,Imperial,30420,750
2021-08-28,Inyo,1552,39
2021-08-28,Kern,108756,1389
2021-08-28,Kings,26635,257
2021-08-28,Lake,5453,74
2021-08-28,Lassen,5762,21
2021-08-28,Los Angeles,1349347,25234
2021-08-28,Madera,18992,247
2021-08-28,Marin,16260,240
2021-08-28,Mariposa,748,5
2021-08-28,Mendocino,5887,55
2021-08-28,Merced,35672,497
2021-08-28,Modoc,438,5
2021-08-28,Mono,1403,3
2021-08-28,Monterey,45622,539
2021-08-28,Napa,11655,88
2021-08-28,Nevada,7575,82
2021-08-28,Orange,286636,5222
2021-08-28,Placer,30978,319
2021-08-28,Plumas,1024,5
2021-08-28,Riverside,329470,4623
2021-08-28,Sacramento,136933,1844
2021-08-28,San Benito,6715,64
2021-08-28,San Bernardino,326890,5348
2021-08-28,San Diego,335891,3880
2021-08-28,San Francisco,47548,581
2021-08-28,San Joaquin,87601,1527
2021-08-28,San Luis Obispo,25601,280
2021-08-28,San Mateo,49467,554
2021-08-28,Santa Barbara,39541,481
2021-08-28,Santa Clara,134972,1789
2021-08-28,Santa Cruz,18498,210
2021-08-28,Shasta,15684,217
2021-08-28,Sierra,109,0
2021-08-28,Siskiyou,2517,33
2021-08-28,Solano,41291,290
2021-08-28,Sonoma,37555,352
2021-08-28,Stanislaus,67414,1074
2021-08-28,Sutter,11949,136
2021-08-28,Tehama,6198,71
2021-08-28,Trinity,498,3
2021-08-28,Tulare,55912,870
2021-08-28,Tuolumne,5581,74
2021-08-28,Ventura,90546,1081
2021-08-28,Yolo,17286,231
2021-08-28,Yuba,8293,55
2021-08-27,Alameda,109170,1296
2021-08-27,Alpine,92,0
2021-08-27,Amador,4582,53
2021-08-27,Butte,15987,214
2021-08-27,Calaveras,2997,59
2021-08-27,Colusa,2281,16
2021-08-27,Contra Costa,89750,872
2021-08-27,Del Norte,2848,11
2021-08-27,El Dorado,13576,119
2021-08-27,Fresno,116856,1774
2021-08-27,Glenn,2843,20
2021-08-27,Humboldt,7096,52
2021-08-27,Imperial,30400,750
2021-08-27,Inyo,1551,39
2021-08-27,Kern,108466,1385
2021-08-27,Kings,26561,257
2021-08-27,Lake,5429,74
2021-08-27,Lassen,5747,21
2021-08-27,Los Angeles,1347858,25230
2021-08-27,Madera,18936,247
2021-08-27,Marin,16244,240
2021-08-27,Mariposa,742,5
2021-08-27,Mendocino,5856,55
2021-08-27,Merced,35622,495
2021-08-27,Modoc,438,5
2021-08-27,Mono,1394,3
2021-08-27,Monterey,45583,539
2021-08-27,Napa,11621,87
2021-08-27,Nevada,7534,82
2021-08-27,Orange,286275,5206
2021-08-27,Placer,30843,320
2021-08-27,Plumas,1020,5
2021-08-27,Riverside,328954,4622
2021-08-27,Sacramento,136503,1838
2021-08-27,San Benito,6709,64
2021-08-27,San Bernardino,326361,5342
2021-08-27,San Diego,335108,3877
2021-08-27,San Francisco,47474,581
2021-08-27,San Joaquin,87421,1524
2021-08-27,San Luis Obispo,25556,280
2021-08-27,San Mateo,49390,553
2021-08-27,Santa Barbara,39447,480
2021-08-27,Santa Clara,134743,1783
2021-08-27,Santa Cruz,18459,210
2021-08-27,Shasta,15606,217
2021-08-27,Sierra,108,0
2021-08-27,Siskiyou,2502,33
2021-08-27,Solano,41202,287
2021-08-27,Sonoma,37482,342
2021-08-27,Stanislaus,67206,1061
2021-08-27,Sutter,11902,135
2021-08-27,Tehama,6172,71
2021-08-27,Trinity,498,3
2021-08-27,Tulare,55779,870
2021-08-27,Tuolumne,5549,74
2021-08-27,Ventura,90436,1076
2021-08-27,Yolo,17247,231
2021-08-27,Yuba,8236,54
2021-08-26,Alameda,108890,1296
2021-08-26,Alpine,92,0
2021-08-26,Amador,4567,53
2021-08-26,Butte,15857,214
2021-08-26,Calaveras,2988,59
2021-08-26,Colusa,2275,16
2021-08-26,Contra Costa,89392,866
2021-08-26,Del Norte,2812,8
2021-08-26,El Dorado,13510,118
2021-08-26,Fresno,116368,1770
2021-08-26,Glenn,2826,20
2021-08-26,Humboldt,7038,53
2021-08-26,Imperial,30355,748
2021-08-26,Inyo,1541,39
2021-08-26,Kern,108042,1380
2021-08-26,Kings,26436,260
2021-08-26,Lake,5383,74
2021-08-26,Lassen,5736,21
2021-08-26,Los Angeles,1345647,25199
2021-08-26,Madera,18866,247
2021-08-26,Marin,16216,240
2021-08-26,Mariposa,732,5
2021-08-26,Mendocino,5820,55
2021-08-26,Merced,35452,495
2021-08-26,Modoc,438,5
2021-08-26,Mono,1392,3
2021-08-26,Monterey,45528,539
2021-08-26,Napa,11596,87
2021-08-26,Nevada,7476,80
2021-08-26,Orange,285793,5200
2021-08-26,Placer,30674,319
2021-08-26,Plumas,1014,5
2021-08-26,Riverside,328169,4615
2021-08-26,Sacramento,135964,1827
2021-08-26,San Benito,6700,64
2021-08-26,San Bernardino,325709,5339
2021-08-26,San Diego,334071,3869
2021-08-26,San Francisco,47351,581
2021-08-26,San Joaquin,87047,1513
2021-08-26,San Luis Obispo,25408,278
2021-08-26,San Mateo,49259,553
2021-08-26,Santa Barbara,39362,479
2021-08-26,Santa Clara,134418,1782
2021-08-26,Santa Cruz,18399,210
2021-08-26,Shasta,15484,217
2021-08-26,Sierra,106,0
2021-08-26,Siskiyou,2482,33
2021-08-26,Solano,41061,286
2021-08-26,Sonoma,37392,337
2021-08-26,Stanislaus,66887,1061
2021-08-26,Sutter,11841,135
2021-08-26,Tehama,6110,68
2021-08-26,Trinity,493,3
2021-08-26,Tulare,55524,870
2021-08-26,Tuolumne,5529,74
2021-08-26,Ventura,90270,1080
2021-08-26,Yolo,17183,231
2021-08-26,Yuba,8163,54
2021-08-25,Alameda,108563,1296
2021-08-25,Alpine,92,0
2021-08-25,Amador,4553,53
2021-08-25,Butte,15756,214
2021-08-25,Calaveras,2969,59
2021-08-25,Colusa,2269,16
2021-08-25,Contra Costa,89007,863
2021-08-25,Del Norte,2767,8
2021-08-25,El Dorado,13450,118
2021-08-25,Fresno,115837,1761
2021-08-25,Glenn,2804,20
2021-08-25,Humboldt,6973,52
2021-08-25,Imperial,30320,748
2021-08-25,Inyo,1537,39
2021-08-25,Kern,107617,1379
2021-08-25,Kings,26329,258
2021-08-25,Lake,5353,74
2021-08-25,Lassen,5721,21
2021-08-25,Los Angeles,1343073,25170
2021-08-25,Madera,18801,247
2021-08-25,Marin,16194,240
2021-08-25,Mariposa,726,5
2021-08-25,Mendocino,5786,53
2021-08-25,Merced,35305,492
2021-08-25,Modoc,438,5
2021-08-25,Mono,1388,3
2021-08-25,Monterey,45466,539
2021-08-25,Napa,11562,87
2021-08-25,Nevada,7410,77
2021-08-25,Orange,285279,5193
2021-08-25,Placer,30504,319
2021-08-25,Plumas,995,5
2021-08-25,Riverside,327327,4610
2021-08-25,Sacramento,135259,1827
2021-08-25,San Benito,6679,64
2021-08-25,San Bernardino,325017,5337
2021-08-25,San Diego,332798,3859
2021-08-25,San Francisco,47205,578
2021-08-25,San Joaquin,86669,1510
2021-08-25,San Luis Obispo,25214,276
2021-08-25,San Mateo,49136,553
2021-08-25,Santa Barbara,39230,479
2021-08-25,Santa Clara,134050,1783
2021-08-25,Santa Cruz,18339,210
2021-08-25,Shasta,15360,217
2021-08-25,Sierra,103,0
2021-08-25,Siskiyou,2437,33
2021-08-25,Solano,40897,286
2021-08-25,Sonoma,37269,336
2021-08-25,Stanislaus,66597,1061
2021-08-25,Sutter,11773,134
2021-08-25,Tehama,6054,68
2021-08-25,Trinity,487,3
2021-08-25,Tulare,55241,866
2021-08-25,Tuolumne,5503,74
2021-08-25,Ventura,90095,1068
2021-08-25,Yolo,17118,231
2021-08-25,Yuba,8097,54
2021-08-24,Alameda,108223,1296
2021-08-24,Alpine,92,0
2021-08-24,Amador,4534,50
2021-08-24,Butte,15605,214
2021-08-24,Calaveras,2929,59
2021-08-24,Colusa,2261,16
2021-08-24,Contra Costa,88644,857
2021-08-24,Del Norte,2740,8
2021-08-24,El Dorado,13374,118
2021-08-24,Fresno,115251,1761
2021-08-24,Glenn,2790,20
2021-08-24,Humboldt,6911,52
2021-08-24,Imperial,30259,748
2021-08-24,Inyo,1532,39
2021-08-24,Kern,107163,1375
2021-08-24,Kings,26209,258
2021-08-24,Lake,5320,72
2021-08-24,Lassen,5706,21
2021-08-24,Los Angeles,1340242,25135
2021-08-24,Madera,18726,247
2021-08-24,Marin,16158,240
2021-08-24,Mariposa,719,5
2021-08-24,Mendocino,5742,52
2021-08-24,Merced,35132,491
2021-08-24,Modoc,438,5
2021-08-24,Mono,1386,3
2021-08-24,Monterey,45414,539
2021-08-24,Napa,11531,85
2021-08-24,Nevada,7342,77
2021-08-24,Orange,284692,5187
2021-08-24,Placer,30305,318
2021-08-24,Plumas,984,5
2021-08-24,Riverside,326457,4605
2021-08-24,Sacramento,134585,1812
2021-08-24,San Benito,6666,64
2021-08-24,San Bernardino,324262,5328
2021-08-24,San Diego,331333,3851
2021-08-24,San Francisco,47037,574
2021-08-24,San Joaquin,86233,1508
2021-08-24,San Luis Obispo,25041,274
2021-08-24,San Mateo,48995,553
2021-08-24,Santa Barbara,39111,478
2021-08-24,Santa Clara,133621,1779
2021-08-24,Santa Cruz,18268,209
2021-08-24,Shasta,15255,217
2021-08-24,Sierra,101,0
2021-08-24,Siskiyou,2417,33
2021-08-24,Solano,40692,283
2021-08-24,Sonoma,37142,336
2021-08-24,Stanislaus,66241,1058
2021-08-24,Sutter,11706,134
2021-08-24,Tehama,6012,67
2021-08-24,Trinity,477,3
2021-08-24,Tulare,54891,856
2021-08-24,Tuolumne,5472,74
2021-08-24,Ventura,89922,1068
2021-08-24,Yolo,17044,231
2021-08-24,Yuba,8015,54
2021-08-23,Alameda,107816,1294
2021-08-23,Alpine,92,0
2021-08-23,Amador,4520,50
2021-08-23,Butte,15461,211
2021-08-23,Calaveras,2896,59
2021-08-23,Colusa,2257,16
2021-08-23,Contra Costa,88268,857
2021-08-23,Del Norte,2693,8
2021-08-23,El Dorado,13272,118
2021-08-23,Fresno,114715,1759
2021-08-23,Glenn,2772,20
2021-08-23,Humboldt,6838,52
2021-08-23,Imperial,30208,748
2021-08-23,Inyo,1525,39
2021-08-23,Kern,106713,1375
2021-08-23,Kings,26081,257
2021-08-23,Lake,5281,69
2021-08-23,Lassen,5694,21
2021-08-23,Los Angeles,1337329,25096
2021-08-23,Madera,18641,246
2021-08-23,Marin,16110,240
2021-08-23,Mariposa,709,5
2021-08-23,Mendocino,5676,51
2021-08-23,Merced,34932,488
2021-08-23,Modoc,435,6
2021-08-23,Mono,1384,3
2021-08-23,Monterey,45336,538
2021-08-23,Napa,11492,85
2021-08-23,Nevada,7264,77
2021-08-23,Orange,284058,5181
2021-08-23,Placer,30112,314
2021-08-23,Plumas,975,5
2021-08-23,Riverside,325547,4598
2021-08-23,Sacramento,133817,1807
2021-08-23,San Benito,6647,64
2021-08-23,San Bernardino,323460,5324
2021-08-23,San Diego,329892,3848
2021-08-23,San Francisco,46892,573
2021-08-23,San Joaquin,85811,1499
2021-08-23,San Luis Obispo,24860,274
2021-08-23,San Mateo,48870,553
2021-08-23,Santa Barbara,38950,478
2021-08-23,Santa Clara,133222,1778
2021-08-23,Santa Cruz,18213,209
2021-08-23,Shasta,15130,216
2021-08-23,Sierra,101,0
2021-08-23,Siskiyou,2396,33
2021-08-23,Solano,40547,283
2021-08-23,Sonoma,37023,336
2021-08-23,Stanislaus,65890,1058
2021-08-23,Sutter,11618,133
2021-08-23,Tehama,5957,67
2021-08-23,Trinity,475,3
2021-08-23,Tulare,54587,856
2021-08-23,Tuolumne,5430,73
2021-08-23,Ventura,89714,1063
2021-08-23,Yolo,16958,226
2021-08-23,Yuba,7944,54
2021-08-22,Alameda,107373,1294
2021-08-22,Alpine,92,0
2021-08-22,Amador,4491,50
2021-08-22,Butte,15323,211
2021-08-22,Calaveras,2859,59
2021-08-22,Colusa,2249,16
2021-08-22,Contra Costa,87730,857
2021-08-22,Del Norte,2637,8
2021-08-22,El Dorado,13166,118
2021-08-22,Fresno,114145,1759
2021-08-22,Glenn,2753,20
2021-08-22,Humboldt,6762,52
2021-08-22,Imperial,30150,748
2021-08-22,Inyo,1519,39
2021-08-22,Kern,106189,1375
2021-08-22,Kings,25927,257
2021-08-22,Lake,5235,69
2021-08-22,Lassen,5662,21
2021-08-22,Los Angeles,1334025,25089
2021-08-22,Madera,18524,246
2021-08-22,Marin,16058,240
2021-08-22,Mariposa,699,5
2021-08-22,Mendocino,5619,51
2021-08-22,Merced,34713,488
2021-08-22,Modoc,434,6
2021-08-22,Mono,1383,3
2021-08-22,Monterey,45249,538
2021-08-22,Napa,11448,85
2021-08-22,Nevada,7192,77
2021-08-22,Orange,283382,5181
2021-08-22,Placer,29904,314
2021-08-22,Plumas,953,5
2021-08-22,Riverside,324525,4594
2021-08-22,Sacramento,133041,1802
2021-08-22,San Benito,6631,64
2021-08-22,San Bernardino,322495,5324
2021-08-22,San Diego,328570,3848
2021-08-22,San Francisco,46734,573
2021-08-22,San Joaquin,85360,1498
2021-08-22,San Luis Obispo,24657,274
2021-08-22,San Mateo,48734,553
2021-08-22,Santa Barbara,38795,478
2021-08-22,Santa Clara,132806,1778
2021-08-22,Santa Cruz,18152,209
2021-08-22,Shasta,14990,216
2021-08-22,Sierra,101,0
2021-08-22,Siskiyou,2367,33
2021-08-22,Solano,40353,283
2021-08-22,Sonoma,36868,336
2021-08-22,Stanislaus,65528,1058
2021-08-22,Sutter,11535,133
2021-08-22,Tehama,5905,67
2021-08-22,Trinity,468,3
2021-08-22,Tulare,54270,856
2021-08-22,Tuolumne,5388,73
2021-08-22,Ventura,89509,1063
2021-08-22,Yolo,16857,226
2021-08-22,Yuba,7870,54
2021-08-21,Alameda,107178,1294
2021-08-21,Alpine,92,0
2021-08-21,Amador,4481,50
2021-08-21,Butte,15256,211
2021-08-21,Calaveras,2846,59
2021-08-21,Colusa,2244,16
2021-08-21,Contra Costa,87473,857
2021-08-21,Del Norte,2615,8
2021-08-21,El Dorado,13123,118
2021-08-21,Fresno,113960,1759
2021-08-21,Glenn,2743,20
2021-08-21,Humboldt,6726,52
2021-08-21,Imperial,30106,748
2021-08-21,Inyo,1516,39
2021-08-21,Kern,105933,1375
2021-08-21,Kings,25853,257
2021-08-21,Lake,5215,69
2021-08-21,Lassen,5648,21
2021-08-21,Los Angeles,1332759,25080
2021-08-21,Madera,18487,246
2021-08-21,Marin,16024,240
2021-08-21,Mariposa,689,5
2021-08-21,Mendocino,5575,51
2021-08-21,Merced,34632,488
2021-08-21,Modoc,434,6
2021-08-21,Mono,1383,3
2021-08-21,Monterey,45211,538
2021-08-21,Napa,11412,85
2021-08-21,Nevada,7148,77
2021-08-21,Orange,282938,5181
2021-08-21,Placer,29771,314
2021-08-21,Plumas,951,5
2021-08-21,Riverside,323946,4594
2021-08-21,Sacramento,132548,1809
2021-08-21,San Benito,6621,64
2021-08-21,San Bernardino,322047,5324
2021-08-21,San Diego,327907,3848
2021-08-21,San Francisco,46641,573
2021-08-21,San Joaquin,85149,1498
2021-08-21,San Luis Obispo,24604,273
2021-08-21,San Mateo,48644,553
2021-08-21,Santa Barbara,38715,478
2021-08-21,Santa Clara,132541,1778
2021-08-21,Santa Cruz,18115,209
2021-08-21,Shasta,14911,217
2021-08-21,Sierra,96,0
2021-08-21,Siskiyou,2354,33
2021-08-21,Solano,40244,281
2021-08-21,Sonoma,36782,336
2021-08-21,Stanislaus,65336,1058
2021-08-21,Sutter,11491,133
2021-08-21,Tehama,5884,67
2021-08-21,Trinity,463,3
2021-08-21,Tulare,54126,857
2021-08-21,Tuolumne,5357,73
2021-08-21,Ventura,89367,1063
2021-08-21,Yolo,16810,226
2021-08-21,Yuba,7823,54
2021-08-20,Alameda,106932,1294
2021-08-20,Alpine,92,0
2021-08-20,Amador,4455,50
2021-08-20,Butte,15184,211
2021-08-20,Calaveras,2831,59
2021-08-20,Colusa,2239,16
2021-08-20,Contra Costa,87199,857
2021-08-20,Del Norte,2583,8
2021-08-20,El Dorado,13085,118
2021-08-20,Fresno,113610,1759
2021-08-20,Glenn,2736,20
2021-08-20,Humboldt,6675,52
2021-08-20,Imperial,30082,747
2021-08-20,Inyo,1510,39
2021-08-20,Kern,105650,1373
2021-08-20,Kings,25789,256
2021-08-20,Lake,5200,69
2021-08-20,Lassen,5628,21
2021-08-20,Los Angeles,1330917,25049
2021-08-20,Madera,18439,246
2021-08-20,Marin,16006,240
2021-08-20,Mariposa,684,5
2021-08-20,Mendocino,5530,51
2021-08-20,Merced,34576,486
2021-08-20,Modoc,434,6
2021-08-20,Mono,1382,3
2021-08-20,Monterey,45181,538
2021-08-20,Napa,11380,83
2021-08-20,Nevada,7107,77
2021-08-20,Orange,282501,5179
2021-08-20,Placer,29677,313
2021-08-20,Plumas,945,5
2021-08-20,Riverside,323253,4594
2021-08-20,Sacramento,132075,1797
2021-08-20,San Benito,6607,64
2021-08-20,San Bernardino,321435,5322
2021-08-20,San Diego,327007,3846
2021-08-20,San Francisco,46553,573
2021-08-20,San Joaquin,84924,1496
2021-08-20,San Luis Obispo,24530,273
2021-08-20,San Mateo,48535,551
2021-08-20,Santa Barbara,38630,477
2021-08-20,Santa Clara,132259,1774
2021-08-20,Santa Cruz,18077,209
2021-08-20,Shasta,14826,215
2021-08-20,Sierra,94,0
2021-08-20,Siskiyou,2338,33
2021-08-20,Solano,40105,277
2021-08-20,Sonoma,36714,336
2021-08-20,Stanislaus,65134,1047
2021-08-20,Sutter,11434,133
2021-08-20,Tehama,5869,66
2021-08-20,Trinity,463,3
2021-08-20,Tulare,53993,856
2021-08-20,Tuolumne,5333,73
2021-08-20,Ventura,89204,1061
2021-08-20,Yolo,16757,225
2021-08-20,Yuba,7783,54
2021-08-19,Alameda,106477,1294
2021-08-19,Alpine,92,0
2021-08-19,Amador,4448,50
2021-08-19,Butte,15054,211
2021-08-19,Calaveras,2812,59
2021-08-19,Colusa,2230,16
2021-08-19,Contra Costa,86762,852
2021-08-19,Del Norte,2535,8
2021-08-19,El Dorado,13003,118
2021-08-19,Fresno,113186,1759
2021-08-19,Glenn,2717,20
2021-08-19,Humboldt,6614,52
2021-08-19,Imperial,30037,747
2021-08-19,Inyo,1503,39
2021-08-19,Kern,105257,1371
2021-08-19,Kings,25658,256
2021-08-19,Lake,5170,69
2021-08-19,Lassen,5611,21
2021-08-19,Los Angeles,1327965,25020
2021-08-19,Madera,18375,246
2021-08-19,Marin,15973,240
2021-08-19,Mariposa,670,5
2021-08-19,Mendocino,5497,51
2021-08-19,Merced,34441,486
2021-08-19,Modoc,434,6
2021-08-19,Mono,1378,3
2021-08-19,Monterey,45119,538
2021-08-19,Napa,11326,83
2021-08-19,Nevada,7040,77
2021-08-19,Orange,281873,5172
2021-08-19,Placer,29500,313
2021-08-19,Plumas,937,5
2021-08-19,Riverside,322224,4589
2021-08-19,Sacramento,131389,1801
2021-08-19,San Benito,6589,64
2021-08-19,San Bernardino,320617,5318
2021-08-19,San Diego,325767,3839
2021-08-19,San Francisco,46395,571
2021-08-19,San Joaquin,84484,1491
2021-08-19,San Luis Obispo,24395,271
2021-08-19,San Mateo,48409,551
2021-08-19,Santa Barbara,38504,477
2021-08-19,Santa Clara,131867,1774
2021-08-19,Santa Cruz,18016,209
2021-08-19,Shasta,14703,214
2021-08-19,Sierra,90,0
2021-08-19,Siskiyou,2324,33
2021-08-19,Solano,39952,273
2021-08-19,Sonoma,36626,336
2021-08-19,Stanislaus,64780,1047
2021-08-19,Sutter,11353,133
2021-08-19,Tehama,5839,66
2021-08-19,Trinity,459,3
2021-08-19,Tulare,53761,856
2021-08-19,Tuolumne,5297,64
2021-08-19,Ventura,89006,1060
2021-08-19,Yolo,16673,225
2021-08-19,Yuba,7733,51
2021-08-18,Alameda,106073,1294
2021-08-18,Alpine,91,0
2021-08-18,Amador,4431,50
2021-08-18,Butte,14945,208
2021-08-18,Calaveras,2773,59
2021-08-18,Colusa,2222,16
2021-08-18,Contra Costa,86269,851
2021-08-18,Del Norte,2478,8
2021-08-18,El Dorado,12918,118
2021-08-18,Fresno,112734,1759
2021-08-18,Glenn,2689,20
2021-08-18,Humboldt,6544,52
2021-08-18,Imperial,30005,746
2021-08-18,Inyo,1500,39
2021-08-18,Kern,104911,1370
2021-08-18,Kings,25551,256
2021-08-18,Lake,5129,69
2021-08-18,Lassen,5592,21
2021-08-18,Los Angeles,1324849,24984
2021-08-18,Madera,18319,246
2021-08-18,Marin,15935,240
2021-08-18,Mariposa,658,5
2021-08-18,Mendocino,5446,51
2021-08-18,Merced,34274,484
2021-08-18,Modoc,434,6
2021-08-18,Mono,1375,3
2021-08-18,Monterey,45048,532
2021-08-18,Napa,11287,83
2021-08-18,Nevada,6973,76
2021-08-18,Orange,281227,5168
2021-08-18,Placer,29279,312
2021-08-18,Plumas,927,5
2021-08-18,Riverside,321220,4585
2021-08-18,Sacramento,130631,1781
2021-08-18,San Benito,6578,64
2021-08-18,San Bernardino,319817,5304
2021-08-18,San Diego,324425,3834
2021-08-18,San Francisco,46200,568
2021-08-18,San Joaquin,84043,1491
2021-08-18,San Luis Obispo,24248,270
2021-08-18,San Mateo,48253,551
2021-08-18,Santa Barbara,38385,475
2021-08-18,Santa Clara,131505,1773
2021-08-18,Santa Cruz,17962,209
2021-08-18,Shasta,14605,213
2021-08-18,Sierra,89,0
2021-08-18,Siskiyou,2295,33
2021-08-18,Solano,39748,271
2021-08-18,Sonoma,36485,333
2021-08-18,Stanislaus,64432,1047
2021-08-18,Sutter,11281,130
2021-08-18,Tehama,5804,66
2021-08-18,Trinity,452,3
2021-08-18,Tulare,53522,856
2021-08-18,Tuolumne,5261,64
2021-08-18,Ventura,88776,1055
2021-08-18,Yolo,16592,225
2021-08-18,Yuba,7668,51
2021-08-17,Alameda,105665,1290
2021-08-17,Alpine,91,0
2021-08-17,Amador,4402,50
2021-08-17,Butte,14841,206
2021-08-17,Calaveras,2732,59
2021-08-17,Colusa,2213,16
2021-08-17,Contra Costa,85824,848
2021-08-17,Del Norte,2424,8
2021-08-17,El Dorado,12832,118
2021-08-17,Fresno,112257,1755
2021-08-17,Glenn,2675,20
2021-08-17,Humboldt,6464,52
2021-08-17,Imperial,29955,746
2021-08-17,Inyo,1497,39
2021-08-17,Kern,104520,1367
2021-08-17,Kings,25443,254
2021-08-17,Lake,5086,68
2021-08-17,Lassen,5575,21
2021-08-17,Los Angeles,1321328,24952
2021-08-17,Madera,18245,246
2021-08-17,Marin,15880,240
2021-08-17,Mariposa,650,5
2021-08-17,Mendocino,5391,51
2021-08-17,Merced,34128,482
2021-08-17,Modoc,431,6
2021-08-17,Mono,1369,3
2021-08-17,Monterey,44971,528
2021-08-17,Napa,11246,83
2021-08-17,Nevada,6899,75
2021-08-17,Orange,280594,5164
2021-08-17,Placer,29067,312
2021-08-17,Plumas,917,5
2021-08-17,Riverside,320205,4582
2021-08-17,Sacramento,129853,1774
2021-08-17,San Benito,6559,64
2021-08-17,San Bernardino,318892,5302
2021-08-17,San Diego,322813,3824
2021-08-17,San Francisco,46005,567
2021-08-17,San Joaquin,83576,1489
2021-08-17,San Luis Obispo,24095,268
2021-08-17,San Mateo,48104,551
2021-08-17,Santa Barbara,38244,475
2021-08-17,Santa Clara,131103,1773
2021-08-17,Santa Cruz,17876,209
2021-08-17,Shasta,14479,214
2021-08-17,Sierra,88,0
2021-08-17,Siskiyou,2280,33
2021-08-17,Solano,39535,269
2021-08-17,Sonoma,36336,333
2021-08-17,Stanislaus,64084,1047
2021-08-17,Sutter,11209,130
2021-08-17,Tehama,5766,66
2021-08-17,Trinity,447,3
2021-08-17,Tulare,53255,856
2021-08-17,Tuolumne,5218,64
2021-08-17,Ventura,88535,1053
2021-08-17,Yolo,16502,225
2021-08-17,Yuba,7599,51
2021-08-16,Alameda,105169,1287
2021-08-16,Alpine,91,0
2021-08-16,Amador,4392,50
2021-08-16,Butte,14721,206
2021-08-16,Calaveras,2674,57
2021-08-16,Colusa,2202,16
