date,county,confirmed_cases,reported_deaths
2021-03-18,Santa Cruz,15638,198
2021-03-18,Shasta,11156,100
2021-03-18,Sierra,52,0
2021-03-18,Siskiyou,1541,5
2021-03-18,Solano,30467,172
2021-03-18,Sonoma,28807,292
2021-03-18,Stanislaus,52083,682
2021-03-18,Sutter,9019,103
2021-03-18,Tehama,4696,35
2021-03-18,Trinity,351,3
2021-03-18,Tulare,48446,805
2021-03-18,Tuolumne,3945,57
2021-03-18,Ventura,79012,918
2021-03-18,Yolo,13220,191
2021-03-18,Yuba,5643,42
2021-03-17,Alameda,82716,1185
2021-03-17,Alpine,84,0
2021-03-17,Amador,3526,44
2021-03-17,Butte,11501,185
2021-03-17,Calaveras,1974,49
2021-03-17,Colusa,1880,12
2021-03-17,Contra Costa,64832,737
2021-03-17,Del Norte,1089,6
2021-03-17,El Dorado,9277,105
2021-03-17,Fresno,98115,1507
2021-03-17,Glenn,2298,17
2021-03-17,Humboldt,3386,33
2021-03-17,Imperial,27374,691
2021-03-17,Inyo,1360,35
2021-03-17,Kern,94327,1149
2021-03-17,Kings,22481,233
2021-03-17,Lake,3306,43
2021-03-17,Lassen,5121,1
2021-03-17,Los Angeles,1179491,22602
2021-03-17,Madera,15919,214
2021-03-17,Marin,13475,218
2021-03-17,Mariposa,387,5
2021-03-17,Mendocino,3715,44
2021-03-17,Merced,29382,408
2021-03-17,Modoc,348,3
2021-03-17,Mono,1200,3
2021-03-17,Monterey,42212,334
2021-03-17,Napa,9258,76
2021-03-17,Nevada,4185,74
2021-03-17,Orange,249086,4502
2021-03-17,Placer,21146,243
2021-03-17,Plumas,658,4
2021-03-17,Riverside,285540,3925
2021-03-17,Sacramento,97097,1477
2021-03-17,San Benito,5826,61
2021-03-17,San Bernardino,287393,4049
2021-03-17,San Diego,268273,3470
2021-03-17,San Francisco,34791,457
2021-03-17,San Joaquin,68559,1164
2021-03-17,San Luis Obispo,20045,249
2021-03-17,San Mateo,40297,344
2021-03-17,Santa Barbara,33024,433
2021-03-17,Santa Clara,112503,1805
2021-03-17,Santa Cruz,15630,199
2021-03-17,Shasta,11151,100
2021-03-17,Sierra,52,0
2021-03-17,Siskiyou,1540,5
2021-03-17,Solano,30441,171
2021-03-17,Sonoma,28783,292
2021-03-17,Stanislaus,52010,682
2021-03-17,Sutter,9009,103
2021-03-17,Tehama,4690,34
2021-03-17,Trinity,351,3
2021-03-17,Tulare,48426,805
2021-03-17,Tuolumne,3942,57
2021-03-17,Ventura,78957,916
2021-03-17,Yolo,13205,190
2021-03-17,Yuba,5640,42
2021-03-16,Alameda,82607,1177
2021-03-16,Alpine,84,0
2021-03-16,Amador,3524,44
2021-03-16,Butte,11489,184
2021-03-16,Calaveras,1969,49
2021-03-16,Colusa,1879,12
2021-03-16,Contra Costa,64751,736
2021-03-16,Del Norte,1081,6
2021-03-16,El Dorado,9260,105
2021-03-16,Fresno,97983,1498
2021-03-16,Glenn,2290,17
2021-03-16,Humboldt,3382,33
2021-03-16,Imperial,27363,689
2021-03-16,Inyo,1359,35
2021-03-16,Kern,94262,1144
2021-03-16,Kings,22447,233
2021-03-16,Lake,3298,43
2021-03-16,Lassen,5120,1
2021-03-16,Los Angeles,1178965,22527
2021-03-16,Madera,15904,214
2021-03-16,Marin,13457,218
2021-03-16,Mariposa,384,5
2021-03-16,Mendocino,3710,44
2021-03-16,Merced,29329,407
2021-03-16,Modoc,348,3
2021-03-16,Mono,1199,3
2021-03-16,Monterey,42193,334
2021-03-16,Napa,9248,75
2021-03-16,Nevada,4176,67
2021-03-16,Orange,248953,4479
2021-03-16,Placer,21113,240
2021-03-16,Plumas,657,4
2021-03-16,Riverside,285437,3893
2021-03-16,Sacramento,96962,1466
2021-03-16,San Benito,5821,61
2021-03-16,San Bernardino,287277,4032
2021-03-16,San Diego,268042,3462
2021-03-16,San Francisco,34762,456
2021-03-16,San Joaquin,68457,1163
2021-03-16,San Luis Obispo,20016,248
2021-03-16,San Mateo,40263,344
2021-03-16,Santa Barbara,32992,433
2021-03-16,Santa Clara,112386,1797
2021-03-16,Santa Cruz,15624,199
2021-03-16,Shasta,11138,100
2021-03-16,Sierra,51,0
2021-03-16,Siskiyou,1536,5
2021-03-16,Solano,30407,171
2021-03-16,Sonoma,28752,291
2021-03-16,Stanislaus,51930,683
2021-03-16,Sutter,9001,102
2021-03-16,Tehama,4686,34
2021-03-16,Trinity,351,3
2021-03-16,Tulare,48378,803
2021-03-16,Tuolumne,3939,57
2021-03-16,Ventura,78890,916
2021-03-16,Yolo,13190,190
2021-03-16,Yuba,5637,42
2021-03-15,Alameda,82520,1167
2021-03-15,Alpine,84,0
2021-03-15,Amador,3523,44
2021-03-15,Butte,11476,185
2021-03-15,Calaveras,1965,49
2021-03-15,Colusa,1879,12
2021-03-15,Contra Costa,64691,732
2021-03-15,Del Norte,1078,6
2021-03-15,El Dorado,9254,103
2021-03-15,Fresno,97857,1496
2021-03-15,Glenn,2285,15
2021-03-15,Humboldt,3376,32
2021-03-15,Imperial,27342,684
2021-03-15,Inyo,1359,35
2021-03-15,Kern,94202,1141
2021-03-15,Kings,22430,233
2021-03-15,Lake,3286,43
2021-03-15,Lassen,5120,1
2021-03-15,Los Angeles,1178406,22477
2021-03-15,Madera,15893,214
2021-03-15,Marin,13451,218
2021-03-15,Mariposa,384,5
2021-03-15,Mendocino,3706,44
2021-03-15,Merced,29289,407
2021-03-15,Modoc,348,3
2021-03-15,Mono,1198,3
2021-03-15,Monterey,42165,333
2021-03-15,Napa,9237,75
2021-03-15,Nevada,4171,66
2021-03-15,Orange,248841,4481
2021-03-15,Placer,21090,238
2021-03-15,Plumas,657,4
2021-03-15,Riverside,285294,3856
2021-03-15,Sacramento,96808,1463
2021-03-15,San Benito,5818,61
2021-03-15,San Bernardino,287181,4004
2021-03-15,San Diego,267791,3452
2021-03-15,San Francisco,34726,456
2021-03-15,San Joaquin,68353,1140
2021-03-15,San Luis Obispo,19986,247
2021-03-15,San Mateo,40210,344
2021-03-15,Santa Barbara,32970,431
2021-03-15,Santa Clara,112285,1798
2021-03-15,Santa Cruz,15618,200
2021-03-15,Shasta,11122,92
2021-03-15,Sierra,51,0
2021-03-15,Siskiyou,1536,5
2021-03-15,Solano,30378,171
2021-03-15,Sonoma,28734,285
2021-03-15,Stanislaus,51853,683
2021-03-15,Sutter,8995,102
2021-03-15,Tehama,4676,34
2021-03-15,Trinity,351,3
2021-03-15,Tulare,48348,800
2021-03-15,Tuolumne,3937,57
2021-03-15,Ventura,78836,910
2021-03-15,Yolo,13171,190
2021-03-15,Yuba,5632,42
2021-03-14,Alameda,82434,1168
2021-03-14,Alpine,84,0
2021-03-14,Amador,3518,44
2021-03-14,Butte,11463,185
2021-03-14,Calaveras,1961,49
2021-03-14,Colusa,1879,12
2021-03-14,Contra Costa,64587,731
2021-03-14,Del Norte,1064,6
2021-03-14,El Dorado,9244,103
2021-03-14,Fresno,97750,1496
2021-03-14,Glenn,2280,15
2021-03-14,Humboldt,3362,32
2021-03-14,Imperial,27324,685
2021-03-14,Inyo,1355,35
2021-03-14,Kern,94122,1141
2021-03-14,Kings,22412,232
2021-03-14,Lake,3281,43
2021-03-14,Lassen,5118,1
2021-03-14,Los Angeles,1177839,22476
2021-03-14,Madera,15869,214
2021-03-14,Marin,13435,218
2021-03-14,Mariposa,382,5
2021-03-14,Mendocino,3701,44
2021-03-14,Merced,29221,407
2021-03-14,Modoc,348,3
2021-03-14,Mono,1192,3
2021-03-14,Monterey,42143,333
2021-03-14,Napa,9219,75
2021-03-14,Nevada,4165,66
2021-03-14,Orange,248706,4460
2021-03-14,Placer,21057,238
2021-03-14,Plumas,655,4
2021-03-14,Riverside,285142,3845
2021-03-14,Sacramento,96632,1462
2021-03-14,San Benito,5809,61
2021-03-14,San Bernardino,287052,3996
2021-03-14,San Diego,267556,3452
2021-03-14,San Francisco,34688,455
2021-03-14,San Joaquin,68225,1140
2021-03-14,San Luis Obispo,19958,247
2021-03-14,San Mateo,40171,342
2021-03-14,Santa Barbara,32926,431
2021-03-14,Santa Clara,112158,1796
2021-03-14,Santa Cruz,15601,200
2021-03-14,Shasta,11105,92
2021-03-14,Sierra,51,0
2021-03-14,Siskiyou,1532,5
2021-03-14,Solano,30346,171
2021-03-14,Sonoma,28700,284
2021-03-14,Stanislaus,51734,690
2021-03-14,Sutter,8979,102
2021-03-14,Tehama,4664,34
2021-03-14,Trinity,350,3
2021-03-14,Tulare,48315,800
2021-03-14,Tuolumne,3935,57
2021-03-14,Ventura,78783,910
2021-03-14,Yolo,13149,189
2021-03-14,Yuba,5622,42
2021-03-13,Alameda,82374,1168
2021-03-13,Alpine,84,0
2021-03-13,Amador,3515,44
2021-03-13,Butte,11453,185
2021-03-13,Calaveras,1957,49
2021-03-13,Colusa,1879,12
2021-03-13,Contra Costa,64527,731
2021-03-13,Del Norte,1060,6
2021-03-13,El Dorado,9236,103
2021-03-13,Fresno,97691,1495
2021-03-13,Glenn,2279,15
2021-03-13,Humboldt,3355,32
2021-03-13,Imperial,27319,677
2021-03-13,Inyo,1354,35
2021-03-13,Kern,94083,1140
2021-03-13,Kings,22396,232
2021-03-13,Lake,3274,43
2021-03-13,Lassen,5118,1
2021-03-13,Los Angeles,1177524,22451
2021-03-13,Madera,15857,214
2021-03-13,Marin,13429,218
2021-03-13,Mariposa,381,5
2021-03-13,Mendocino,3697,44
2021-03-13,Merced,29190,406
2021-03-13,Modoc,348,3
2021-03-13,Mono,1192,3
2021-03-13,Monterey,42133,332
2021-03-13,Napa,9213,75
2021-03-13,Nevada,4158,66
2021-03-13,Orange,248626,4423
2021-03-13,Placer,21037,239
2021-03-13,Plumas,653,4
2021-03-13,Riverside,285055,3848
2021-03-13,Sacramento,96546,1461
2021-03-13,San Benito,5806,61
2021-03-13,San Bernardino,287002,3972
2021-03-13,San Diego,267401,3444
2021-03-13,San Francisco,34671,455
2021-03-13,San Joaquin,68169,1141
2021-03-13,San Luis Obispo,19940,247
2021-03-13,San Mateo,40144,341
2021-03-13,Santa Barbara,32901,431
2021-03-13,Santa Clara,112073,1790
2021-03-13,Santa Cruz,15594,199
2021-03-13,Shasta,11097,108
2021-03-13,Sierra,50,0
2021-03-13,Siskiyou,1531,5
2021-03-13,Solano,30329,171
2021-03-13,Sonoma,28680,285
2021-03-13,Stanislaus,51684,695
2021-03-13,Sutter,8972,102
2021-03-13,Tehama,4662,33
2021-03-13,Trinity,350,3
2021-03-13,Tulare,48290,798
2021-03-13,Tuolumne,3932,57
2021-03-13,Ventura,78734,906
2021-03-13,Yolo,13141,189
2021-03-13,Yuba,5621,42
2021-03-12,Alameda,82296,1164
2021-03-12,Alpine,84,0
2021-03-12,Amador,3512,44
2021-03-12,Butte,11443,184
2021-03-12,Calaveras,1955,49
2021-03-12,Colusa,1879,12
2021-03-12,Contra Costa,64452,728
2021-03-12,Del Norte,1054,6
2021-03-12,El Dorado,9227,103
2021-03-12,Fresno,97597,1489
2021-03-12,Glenn,2278,15
2021-03-12,Humboldt,3350,32
2021-03-12,Imperial,27308,677
2021-03-12,Inyo,1352,35
2021-03-12,Kern,94048,1132
2021-03-12,Kings,22377,232
2021-03-12,Lake,3268,43
2021-03-12,Lassen,5118,1
2021-03-12,Los Angeles,1177128,22409
2021-03-12,Madera,15845,214
2021-03-12,Marin,13422,218
2021-03-12,Mariposa,379,5
2021-03-12,Mendocino,3694,43
2021-03-12,Merced,29159,403
2021-03-12,Modoc,348,3
2021-03-12,Mono,1191,3
2021-03-12,Monterey,42119,329
2021-03-12,Napa,9204,75
2021-03-12,Nevada,4147,66
2021-03-12,Orange,248535,4401
2021-03-12,Placer,21004,239
2021-03-12,Plumas,652,4
2021-03-12,Riverside,284957,3854
2021-03-12,Sacramento,96423,1460
2021-03-12,San Benito,5803,61
2021-03-12,San Bernardino,286949,3917
2021-03-12,San Diego,267238,3434
2021-03-12,San Francisco,34650,452
2021-03-12,San Joaquin,68099,1144
2021-03-12,San Luis Obispo,19926,247
2021-03-12,San Mateo,40108,341
2021-03-12,Santa Barbara,32878,429
2021-03-12,Santa Clara,111979,1766
2021-03-12,Santa Cruz,15582,195
2021-03-12,Shasta,11089,153
2021-03-12,Sierra,50,0
2021-03-12,Siskiyou,1531,5
2021-03-12,Solano,30310,171
2021-03-12,Sonoma,28653,285
2021-03-12,Stanislaus,51625,701
2021-03-12,Sutter,8966,101
2021-03-12,Tehama,4658,33
2021-03-12,Trinity,349,3
2021-03-12,Tulare,48266,798
2021-03-12,Tuolumne,3931,57
2021-03-12,Ventura,78692,899
2021-03-12,Yolo,13131,189
2021-03-12,Yuba,5614,42
2021-03-11,Alameda,82204,1164
2021-03-11,Alpine,84,0
2021-03-11,Amador,3511,42
2021-03-11,Butte,11432,185
2021-03-11,Calaveras,1952,49
2021-03-11,Colusa,1879,12
2021-03-11,Contra Costa,64379,728
2021-03-11,Del Norte,1049,6
2021-03-11,El Dorado,9213,101
2021-03-11,Fresno,97482,1481
2021-03-11,Glenn,2275,15
2021-03-11,Humboldt,3333,32
2021-03-11,Imperial,27301,675
2021-03-11,Inyo,1347,35
2021-03-11,Kern,93993,1121
2021-03-11,Kings,22362,230
2021-03-11,Lake,3264,42
2021-03-11,Lassen,5117,1
2021-03-11,Los Angeles,1176599,22316
2021-03-11,Madera,15834,214
2021-03-11,Marin,13410,217
2021-03-11,Mariposa,379,5
2021-03-11,Mendocino,3687,42
2021-03-11,Merced,29110,401
2021-03-11,Modoc,348,3
2021-03-11,Mono,1190,3
2021-03-11,Monterey,42096,329
2021-03-11,Napa,9191,75
2021-03-11,Nevada,4135,66
2021-03-11,Orange,248397,4373
2021-03-11,Placer,20960,239
2021-03-11,Plumas,651,4
2021-03-11,Riverside,284793,3842
2021-03-11,Sacramento,96283,1455
2021-03-11,San Benito,5800,61
2021-03-11,San Bernardino,286855,3869
2021-03-11,San Diego,267074,3422
2021-03-11,San Francisco,34614,452
2021-03-11,San Joaquin,67987,1157
2021-03-11,San Luis Obispo,19901,247
2021-03-11,San Mateo,40070,341
2021-03-11,Santa Barbara,32852,430
2021-03-11,Santa Clara,111849,1765
2021-03-11,Santa Cruz,15570,193
2021-03-11,Shasta,11079,158
2021-03-11,Sierra,50,0
2021-03-11,Siskiyou,1528,5
2021-03-11,Solano,30283,171
2021-03-11,Sonoma,28623,285
2021-03-11,Stanislaus,51541,707
2021-03-11,Sutter,8960,101
2021-03-11,Tehama,4649,33
2021-03-11,Trinity,348,3
2021-03-11,Tulare,48230,797
2021-03-11,Tuolumne,3929,57
2021-03-11,Ventura,78642,889
2021-03-11,Yolo,13113,190
2021-03-11,Yuba,5610,42
2021-03-10,Alameda,82096,1160
2021-03-10,Alpine,83,0
2021-03-10,Amador,3509,42
2021-03-10,Butte,11422,185
2021-03-10,Calaveras,1948,48
2021-03-10,Colusa,1879,12
2021-03-10,Contra Costa,64281,725
2021-03-10,Del Norte,1047,5
2021-03-10,El Dorado,9201,100
2021-03-10,Fresno,97377,1471
2021-03-10,Glenn,2272,15
2021-03-10,Humboldt,3323,32
2021-03-10,Imperial,27286,675
2021-03-10,Inyo,1347,35
2021-03-10,Kern,93927,1102
2021-03-10,Kings,22343,226
2021-03-10,Lake,3254,42
2021-03-10,Lassen,5117,1
2021-03-10,Los Angeles,1176055,22199
2021-03-10,Madera,15813,212
2021-03-10,Marin,13400,216
2021-03-10,Mariposa,379,5
2021-03-10,Mendocino,3682,42
2021-03-10,Merced,29073,401
2021-03-10,Modoc,347,3
2021-03-10,Mono,1187,3
2021-03-10,Monterey,42074,329
2021-03-10,Napa,9182,75
2021-03-10,Nevada,4131,66
2021-03-10,Orange,248253,4342
2021-03-10,Placer,20925,239
2021-03-10,Plumas,650,4
2021-03-10,Riverside,284656,3822
2021-03-10,Sacramento,96153,1452
2021-03-10,San Benito,5791,61
2021-03-10,San Bernardino,286758,3841
2021-03-10,San Diego,266853,3413
2021-03-10,San Francisco,34580,450
2021-03-10,San Joaquin,67886,1156
2021-03-10,San Luis Obispo,19877,247
2021-03-10,San Mateo,40045,338
2021-03-10,Santa Barbara,32825,429
2021-03-10,Santa Clara,111743,1759
2021-03-10,Santa Cruz,15555,192
2021-03-10,Shasta,11069,155
2021-03-10,Sierra,50,0
2021-03-10,Siskiyou,1526,5
2021-03-10,Solano,30253,170
2021-03-10,Sonoma,28588,286
2021-03-10,Stanislaus,51452,706
2021-03-10,Sutter,8949,101
2021-03-10,Tehama,4639,33
2021-03-10,Trinity,348,3
2021-03-10,Tulare,48182,793
2021-03-10,Tuolumne,3928,57
2021-03-10,Ventura,78565,878
2021-03-10,Yolo,13090,189
2021-03-10,Yuba,5596,42
2021-03-09,Alameda,82010,1151
2021-03-09,Alpine,83,0
2021-03-09,Amador,3507,42
2021-03-09,Butte,11409,185
2021-03-09,Calaveras,1946,48
2021-03-09,Colusa,1879,11
2021-03-09,Contra Costa,64188,723
2021-03-09,Del Norte,1039,5
2021-03-09,El Dorado,9194,98
2021-03-09,Fresno,97258,1463
2021-03-09,Glenn,2268,15
2021-03-09,Humboldt,3312,32
2021-03-09,Imperial,27277,675
2021-03-09,Inyo,1345,35
2021-03-09,Kern,93848,1088
2021-03-09,Kings,22318,226
2021-03-09,Lake,3248,42
2021-03-09,Lassen,5117,1
2021-03-09,Los Angeles,1175460,22080
2021-03-09,Madera,15802,211
2021-03-09,Marin,13382,214
2021-03-09,Mariposa,379,5
2021-03-09,Mendocino,3678,42
2021-03-09,Merced,29012,399
2021-03-09,Modoc,347,3
2021-03-09,Mono,1186,3
2021-03-09,Monterey,42057,329
2021-03-09,Napa,9168,75
2021-03-09,Nevada,4123,66
2021-03-09,Orange,248111,4310
2021-03-09,Placer,20882,239
2021-03-09,Plumas,647,4
2021-03-09,Riverside,284528,3821
2021-03-09,Sacramento,95985,1442
2021-03-09,San Benito,5787,61
2021-03-09,San Bernardino,286640,3823
2021-03-09,San Diego,266620,3405
2021-03-09,San Francisco,34550,450
2021-03-09,San Joaquin,67758,1150
2021-03-09,San Luis Obispo,19859,245
2021-03-09,San Mateo,39997,336
2021-03-09,Santa Barbara,32784,428
2021-03-09,Santa Clara,111632,1756
2021-03-09,Santa Cruz,15534,188
2021-03-09,Shasta,11063,155
2021-03-09,Sierra,50,0
2021-03-09,Siskiyou,1522,5
2021-03-09,Solano,30217,169
2021-03-09,Sonoma,28538,284
2021-03-09,Stanislaus,51358,703
2021-03-09,Sutter,8936,101
2021-03-09,Tehama,4631,33
2021-03-09,Trinity,348,3
2021-03-09,Tulare,48156,792
2021-03-09,Tuolumne,3926,56
2021-03-09,Ventura,78496,863
2021-03-09,Yolo,13079,189
2021-03-09,Yuba,5589,42
2021-03-08,Alameda,81896,1142
2021-03-08,Alpine,83,0
2021-03-08,Amador,3504,42
2021-03-08,Butte,11394,185
2021-03-08,Calaveras,1945,48
2021-03-08,Colusa,1879,11
2021-03-08,Contra Costa,64095,719
2021-03-08,Del Norte,1034,5
2021-03-08,El Dorado,9191,97
2021-03-08,Fresno,97163,1442
2021-03-08,Glenn,2267,15
2021-03-08,Humboldt,3298,31
2021-03-08,Imperial,27270,663
2021-03-08,Inyo,1343,35
2021-03-08,Kern,93781,1087
2021-03-08,Kings,22298,226
2021-03-08,Lake,3236,42
2021-03-08,Lassen,5117,1
2021-03-08,Los Angeles,1174848,21868
2021-03-08,Madera,15792,211
2021-03-08,Marin,13362,214
2021-03-08,Mariposa,379,5
2021-03-08,Mendocino,3676,42
2021-03-08,Merced,28951,398
2021-03-08,Modoc,347,3
2021-03-08,Mono,1185,3
2021-03-08,Monterey,42036,328
2021-03-08,Napa,9165,75
2021-03-08,Nevada,4115,66
2021-03-08,Orange,247940,4243
2021-03-08,Placer,20849,239
2021-03-08,Plumas,646,4
2021-03-08,Riverside,284390,3783
2021-03-08,Sacramento,95813,1438
2021-03-08,San Benito,5784,61
2021-03-08,San Bernardino,286534,3811
2021-03-08,San Diego,266379,3390
2021-03-08,San Francisco,34523,446
2021-03-08,San Joaquin,67643,1139
2021-03-08,San Luis Obispo,19819,245
2021-03-08,San Mateo,39950,335
2021-03-08,Santa Barbara,32752,427
2021-03-08,Santa Clara,111506,1756
2021-03-08,Santa Cruz,15514,188
2021-03-08,Shasta,11055,155
2021-03-08,Sierra,50,0
2021-03-08,Siskiyou,1521,5
2021-03-08,Solano,30177,169
2021-03-08,Sonoma,28494,284
2021-03-08,Stanislaus,51278,690
2021-03-08,Sutter,8933,100
2021-03-08,Tehama,4628,33
2021-03-08,Trinity,347,3
2021-03-08,Tulare,48118,791
2021-03-08,Tuolumne,3925,56
2021-03-08,Ventura,78425,852
2021-03-08,Yolo,13056,189
2021-03-08,Yuba,5579,42
2021-03-07,Alameda,81777,1145
2021-03-07,Alpine,83,0
2021-03-07,Amador,3501,42
2021-03-07,Butte,11379,185
2021-03-07,Calaveras,1944,48
2021-03-07,Colusa,1878,11
2021-03-07,Contra Costa,63998,719
2021-03-07,Del Norte,1029,5
2021-03-07,El Dorado,9189,97
2021-03-07,Fresno,96988,1442
2021-03-07,Glenn,2265,15
2021-03-07,Humboldt,3288,31
2021-03-07,Imperial,27261,658
2021-03-07,Inyo,1340,35
2021-03-07,Kern,93695,1086
2021-03-07,Kings,22278,224
2021-03-07,Lake,3230,42
2021-03-07,Lassen,5116,1
2021-03-07,Los Angeles,1174128,21857
2021-03-07,Madera,15773,211
2021-03-07,Marin,13354,214
2021-03-07,Mariposa,378,5
2021-03-07,Mendocino,3673,42
2021-03-07,Merced,28879,399
2021-03-07,Modoc,347,3
2021-03-07,Mono,1183,3
2021-03-07,Monterey,42015,328
2021-03-07,Napa,9155,75
2021-03-07,Nevada,4101,66
2021-03-07,Orange,247751,4218
2021-03-07,Placer,20811,239
2021-03-07,Plumas,645,4
2021-03-07,Riverside,284246,3779
2021-03-07,Sacramento,95636,1437
2021-03-07,San Benito,5777,61
2021-03-07,San Bernardino,286369,3810
2021-03-07,San Diego,266097,3390
2021-03-07,San Francisco,34489,445
2021-03-07,San Joaquin,67509,1139
2021-03-07,San Luis Obispo,19781,245
2021-03-07,San Mateo,39911,329
2021-03-07,Santa Barbara,32705,425
2021-03-07,Santa Clara,111359,1752
2021-03-07,Santa Cruz,15492,189
2021-03-07,Shasta,11042,156
2021-03-07,Sierra,49,0
2021-03-07,Siskiyou,1518,5
2021-03-07,Solano,30141,169
2021-03-07,Sonoma,28443,284
2021-03-07,Stanislaus,51146,699
2021-03-07,Sutter,8923,100
2021-03-07,Tehama,4618,33
2021-03-07,Trinity,347,3
2021-03-07,Tulare,48061,790
2021-03-07,Tuolumne,3924,56
2021-03-07,Ventura,78327,851
2021-03-07,Yolo,13037,189
2021-03-07,Yuba,5575,42
2021-03-06,Alameda,81724,1143
2021-03-06,Alpine,83,0
2021-03-06,Amador,3497,42
2021-03-06,Butte,11375,185
2021-03-06,Calaveras,1940,48
2021-03-06,Colusa,1876,11
2021-03-06,Contra Costa,63938,719
2021-03-06,Del Norte,1024,5
2021-03-06,El Dorado,9185,97
2021-03-06,Fresno,96897,1440
2021-03-06,Glenn,2265,15
2021-03-06,Humboldt,3278,31
2021-03-06,Imperial,27257,658
2021-03-06,Inyo,1337,35
2021-03-06,Kern,93649,1082
2021-03-06,Kings,22261,224
2021-03-06,Lake,3228,42
2021-03-06,Lassen,5116,1
2021-03-06,Los Angeles,1173696,21843
2021-03-06,Madera,15764,211
2021-03-06,Marin,13345,213
2021-03-06,Mariposa,378,5
2021-03-06,Mendocino,3671,42
2021-03-06,Merced,28837,399
2021-03-06,Modoc,346,3
2021-03-06,Mono,1182,3
2021-03-06,Monterey,42010,327
2021-03-06,Napa,9147,75
2021-03-06,Nevada,4095,66
2021-03-06,Orange,247660,4165
2021-03-06,Placer,20788,239
2021-03-06,Plumas,645,4
2021-03-06,Riverside,284155,3781
2021-03-06,Sacramento,95548,1436
2021-03-06,San Benito,5772,61
2021-03-06,San Bernardino,286296,3791
2021-03-06,San Diego,265910,3385
2021-03-06,San Francisco,34459,435
2021-03-06,San Joaquin,67435,1138
2021-03-06,San Luis Obispo,19762,245
2021-03-06,San Mateo,39888,329
2021-03-06,Santa Barbara,32674,424
2021-03-06,Santa Clara,111264,1749
2021-03-06,Santa Cruz,15481,188
2021-03-06,Shasta,11033,158
2021-03-06,Sierra,49,0
2021-03-06,Siskiyou,1516,5
2021-03-06,Solano,30112,169
2021-03-06,Sonoma,28421,284
2021-03-06,Stanislaus,51077,711
2021-03-06,Sutter,8917,100
2021-03-06,Tehama,4618,33
2021-03-06,Trinity,347,3
2021-03-06,Tulare,48030,789
2021-03-06,Tuolumne,3922,56
2021-03-06,Ventura,78272,848
2021-03-06,Yolo,13031,189
2021-03-06,Yuba,5566,42
2021-03-05,Alameda,81638,1141
2021-03-05,Alpine,83,0
2021-03-05,Amador,3496,42
2021-03-05,Butte,11364,185
2021-03-05,Calaveras,1936,48
2021-03-05,Colusa,1876,11
2021-03-05,Contra Costa,63858,711
2021-03-05,Del Norte,1020,5
2021-03-05,El Dorado,9180,97
2021-03-05,Fresno,96791,1432
2021-03-05,Glenn,2260,15
2021-03-05,Humboldt,3271,31
2021-03-05,Imperial,27247,651
2021-03-05,Inyo,1333,35
2021-03-05,Kern,93611,1076
2021-03-05,Kings,22244,224
2021-03-05,Lake,3226,42
2021-03-05,Lassen,5116,1
2021-03-05,Los Angeles,1173210,21745
2021-03-05,Madera,15754,211
2021-03-05,Marin,13332,215
2021-03-05,Mariposa,378,4
2021-03-05,Mendocino,3668,42
2021-03-05,Merced,28803,399
2021-03-05,Modoc,346,3
2021-03-05,Mono,1181,3
2021-03-05,Monterey,41997,325
2021-03-05,Napa,9139,75
2021-03-05,Nevada,4091,66
2021-03-05,Orange,247546,4108
2021-03-05,Placer,20762,239
2021-03-05,Plumas,645,4
2021-03-05,Riverside,284045,3781
2021-03-05,Sacramento,95449,1430
2021-03-05,San Benito,5769,61
2021-03-05,San Bernardino,286204,3774
2021-03-05,San Diego,265678,3371
2021-03-05,San Francisco,34419,430
2021-03-05,San Joaquin,67357,1133
2021-03-05,San Luis Obispo,19740,244
2021-03-05,San Mateo,39856,326
2021-03-05,Santa Barbara,32639,424
2021-03-05,Santa Clara,111168,1745
2021-03-05,Santa Cruz,15470,188
2021-03-05,Shasta,11021,148
2021-03-05,Sierra,49,0
2021-03-05,Siskiyou,1512,5
2021-03-05,Solano,30095,168
2021-03-05,Sonoma,28394,279
2021-03-05,Stanislaus,51026,721
2021-03-05,Sutter,8910,100
2021-03-05,Tehama,4609,33
2021-03-05,Trinity,347,3
2021-03-05,Tulare,48003,789
2021-03-05,Tuolumne,3920,56
2021-03-05,Ventura,78205,839
2021-03-05,Yolo,13019,188
2021-03-05,Yuba,5554,42
2021-03-04,Alameda,81526,1136
2021-03-04,Alpine,83,0
2021-03-04,Amador,3495,42
2021-03-04,Butte,11357,185
2021-03-04,Calaveras,1935,48
2021-03-04,Colusa,1874,11
2021-03-04,Contra Costa,63760,708
2021-03-04,Del Norte,1012,5
2021-03-04,El Dorado,9165,97
2021-03-04,Fresno,96629,1422
2021-03-04,Glenn,2256,15
2021-03-04,Humboldt,3258,31
2021-03-04,Imperial,27236,646
2021-03-04,Inyo,1330,35
2021-03-04,Kern,93524,1070
2021-03-04,Kings,22219,224
2021-03-04,Lake,3218,42
2021-03-04,Lassen,5116,1
2021-03-04,Los Angeles,1172600,21610
2021-03-04,Madera,15720,208
2021-03-04,Marin,13315,215
2021-03-04,Mariposa,378,4
2021-03-04,Mendocino,3665,42
2021-03-04,Merced,28753,396
2021-03-04,Modoc,345,3
2021-03-04,Mono,1181,3
2021-03-04,Monterey,41977,325
2021-03-04,Napa,9131,74
2021-03-04,Nevada,4081,66
2021-03-04,Orange,247394,4096
